,title,isbn13,loan_cnt,author,publisher,sex,age,genre
225,하쿠바산장 살인사건,9788925569130,23,지은이: 히가시노 게이고 ;옮긴이: 민경욱,RHK(알에이치코리아),,,Fiction
226,마법의 설탕 두 조각,9788935652792,23,미카엘 엔데 글;유혜자 옮김,한길사,,,Children's stories
227,117층 나무 집,9788952744586,23,"앤디 그리피스 (지은이), 테리 덴톤 (그림), 신수진 (옮긴이)",시공주니어,,,Books and reading
228,종의 기원 =정유정 장편소설 /The origin of species,9788956609959,23,지은이: 정유정,은행나무,,,Literary Collections
229,흔한남매,9791164134267,54,원작: 흔한남매 ;그림: 유난희,미래엔,,,Brothers and sisters
230,(설민석의) 한국사 대모험,9791188874217,43,"글: 설민석,그림: 정현희",휴먼큐브,,,Fiction
231,체리새우 : 비밀글입니다 - 제9회 문학동네청소년문학상 대상 수상작,9788954654753,42,황영미 (지은이),문학동네,,,Education
232,아몬드 (양장 특별 한정판),9788936434267,36,손원평 (지은이),창비,,,Literary Collections
233,설민석의 한국사 대모험 13 - 역사의 진실 편 : 뒤바뀐 역사를 되돌려라!,9791165382650,36,"설민석, 스토리박스 (지은이), 정현희 (그림), 태건 역사 연구소 (감수)",아이휴먼,,,Education
234,다 푼다 카카오프렌즈 :재미up 실력up 수학 체험 만화,9791136232076,9,글: 김혜성 ;그림: 이태영,대원씨아이,,,"Comic books, strips, etc"
235,Who? 류현진 =Ryu Hyunjin,9791156391531,9,글: 최재훈 ;그림: 스튜디오 해닮,스튜디오 다산,,,Education
236,Who? 빈센트 반 고흐,9791156396673,9,"오영석 (지은이), 크레파스 (그림), 김민선, 이랑 (감수)",다산어린이,,,Fiction
237,나의 할머니에게,9791130629612,9,"지은이: 윤성희,손원평",다산북스,,,Literary Collections
238,내가 원하는 것을 나도 모를 때 :잃어버린 나를 찾는 인생의 문장들,9791130627878,9,전승환 지음,다산북스,,,Literary Collections
239,사탕괴물,9788994975078,9,글·그림: 미우,노란돼지,,,Fiction
240,수학식당 3,9788992263283,9,"김희남 (지은이), 김진화 (그림)",명왕성은자유다,,,Fiction
241,블랙아웃 :박효미 장편동화,9788984318304,9,지은이: 박효미 ;그린이: 마영신,한겨레출판,,,Education
242,밥 먹을 때 똥 얘기 하지 마,9788984287853,9,허은순 글 ;김이조 그림,보리,,,Economics
243,해리포터 :불사조 기사단,9788983925459,9,J.K. 롤링 지음 ;최인자 옮김,문학수첩,,,Fiction
244,해리포터 :불의 잔,9788983925398,9,J.K. 롤링 지음 ;최인자 옮김,문학수첩,,,Children's stories
245,한강:趙廷來 大河小說,9788973378319,9,趙廷來,해냄출판사,,,Literary Collections
246,해리포터와 혼혈왕자,9788983921970,9,조앤 K. 롤링 저;최인자 옮김,문학수첩,,,Fiction
247,악당의 무게,9788965912491,9,이현 글 ;오윤화 그림,휴먼어린이,,,Fiction
248,나는 그것에 대해 아주 오랫동안 생각해 :김금희 짧은 소설,9788960905481,9,지은이: 김금희 ;그린이: 곽명주,마음산책,,,Fiction
249,전설의 가위바위보,9788961771887,9,"드류 데이월트 (지은이), 애덤 렉스 (그림), 송예슬 (옮긴이)",다림,,,Picture books for children
250,"검사내전 :생활형 검사의 사람 공부, 세상 공부",9788960516175,9,김웅 지음,부·키,,,Law
251,최기봉을 찾아라! :김선정 장편동화,9788957982648,9,지은이: 김선정 ;그린이: 이영림,푸른책들,,,Education
252,월든 : 숲에서의 일 년,9788955825565,9,"헨리 데이비드 소로 (지은이), 지오반니 만나 (그림), 정회성 (옮긴이)",길벗어린이,,,Education
253,허구의 삶,9788954658263,9,이금이 (지은이),문학동네,,,Education
254,코드네임 H =Code name H,9788952788955,9,강경수 글·그림,시공사,,,Ciphers
255,"이사도라 문, 파자마 파티를 하다",9788950983888,9,"해리엇 먼캐스터 (지은이), 심연희 (옮긴이)",을파소,,,Juvenile Fiction
256,채식주의자:한강 연작소설,9788936433598,17,한강,창비,,,Literary Collections
257,시간 가게,9788954620260,3,이나영 글 ;윤정주 그림,문학동네,,,Education
258,시간을 파는 상점 :김선영 장편소설,9788954427173,3,지은이: 김선영,자음과모음,,,Education
259,제3인류 :베르나르 베르베르 장편소설,9788932916378,4,베르나르 베르베르 지음 ;전미연 옮김,열린책들,,,Fiction
260,몽실 언니,9788936433420,4,권정생 지음;이철수 그림,창작과비평사,,,Education
261,당신은 언제 노래가 되지 :허연 시집,9788932037479,4,지은이: 허연,문학과지성사,,,Biography & Autobiography
262,아들러의 인간이해 :세 가지 키워드로 읽는 아들러 심리학,9788932473383,4,알프레드 아들러 지음 ;홍혜경 옮김,을유문화사,,,Philosophy
263,대도시의 사랑법 :박상영 연작소설,9788936437978,2,지은이: 박상영,창비,,,Literary Collections
264,문병로 교수의 메트릭 스튜디오,9788934966760,3,문병로 지음,김영사,,,Business & Economics
265,잘못 뽑은 반장,9788934933700,3,이은재 글 ;서영경 그림,김영사,,,Literary Collections
266,심판,9788932920405,3,"베르나르 베르베르 (지은이), 전미연 (옮긴이)",열린책들,,,Fiction
267,쇼핑몰 창업 Q&A 121 :스마트스토어와 카페24에 관한 당신이 궁금한 모든 것!,9788931461770,3,저자: 김경은,Youngjin.com(영진닷컴),,,Business & Economics
268,2050 거주불능 지구 :한계치를 넘어 종말로 치닫는 21세기 기후재난 시나리오,9791155401651,6,데이비드 월러스 웰즈 지음 ;김재경 옮김,청림출판,,,Study Aids
269,난난난,9788911031313,3,영민 글·그림,국민서관,,,Fiction
270,2035년에서 온 미래 고양이 코야 - 제12회 소천아동문학상 신인상 수상작,9788909541701,3,"서은혜 (지은이), 김언희 (그림)",함께자람(교학사),,,Literary Collections
271,고구려 :김진명 역사소설,9788993964288,6,지은이: 김진명,새움출판사,,,Literary Collections
272,손 큰 할머니의 만두 만들기,9788986565065,6,글: 채인선 ;그림: 이억배,재미마주,,,Cooking
273,내 짝꿍 최영대,9788986565508,6,글: 채인선 ;그림: 정순희,재미마주,,,School children
274,(박완서 동화집)자전거 도둑,9788987721217,6,박완서 글;한병호 그림,다림,,,Bicycles
275,잔소리 없는 날,9788990794055,6,안네마리 노르덴 글 ;배정희 옮김,보물창고,,,Parent and child
276,백설공주에게 죽음을,9788991239685,6,넬레 노이하우스 지음 ;김진아 옮김,북로드,,,Literary Collections
277,더도 말고 덜도 말고 한가위만 같아라,9788993242034,6,김평 글 ;이김천 그림,책읽는곰,,,Harvest festivals
278,고릴라는 핸드폰을 미워해 :아름다운 지구를 지키는 20가지 생각,9788993746068,6,박경화 지음,북센스,,,Earth
279,가족의 가족을 뭐라고 부르지? :바르게 부르는 가족 호칭책,9788980712656,6,채인선 글 ;배현주 그림,미세기,,,Brothers and sisters
280,리디아의 정원,9788972596363,6,데이비드 스몰 그림;이복희 옮김,시공사,,,Gardening
281,모스크바의 신사 :에이모 토울스 장편소설,9788972758945,6,지은이: 에이모 토울스 ;옮긴이: 서창렬,현대문학,,,Literary Collections
282,상실의 시대 :무라카미 하루키 장편소설,9788970123691,6,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상사,,,Horror tales
283,씨름 도깨비의 추석,9788967492434,6,글: 김효숙 ;그림: 이현희,키즈엠,,,Social Science
284,포노 사피엔스 =스마트폰이 낳은 신인류 /Phono sapiens,9788965707691,6,최재붕 지음,쌤앤파커스,,,Business & Economics
285,까칠한 재석이가 깨달았다 (양장),9791190147217,10,"고정욱 (지은이), 마노 (그림)",애플북스,,,Literary Collections
286,12가지 인생의 법칙 :혼돈의 해독제,9791196067694,10,조던 B. 피터슨 지음 ;강주헌 옮김,메이븐,,,Self-Help
287,평일도 인생이니까 :김신지 에세이,9788925569048,9,지은이: 김신지,RHK(알에이치코리아),,,Literary Collections
288,조커:학교 가기 싫을 때 쓰는 카드,9788932011974,9,수지 모건스턴 지음;김예령 옮김,문학과 지성사,,,Books
289,달빛 마신 소녀,9788963722320,6,캘리 반힐 지음 ;홍한별 옮김,양철북,,,Friendship in children
290,침묵의 봄,9788962630619,6,지은이: 레이첼 카슨 ;옮긴이: 김은령,에코리브르,,,Insect pests
291,떨림과 울림 :물리학자 김상욱이 바라본 우주와 세계 그리고 우리,9788962622508,6,김상욱 지음,동아시아,,,Nature
292,아가미 :구병모 장편소설,9788957075425,6,지은이: 구병모,자음과모음,,,Fiction
293,걱정이 너무 많아,9788955825572,6,김영진 (지은이),길벗어린이,,,Fiction
294,복자에게,9788954674492,6,김금희 (지은이),문학동네,,,Literary Collections
295,말하기를 말하기 :제대로 목소리를 내기 위하여,9788954672733,6,지은이: 김하나,문학동네,,,Literary Collections
296,책과 노니는 집,9788954607346,6,이영서 글 ;김동성 그림,문학동네,,,Education
297,구름빵 :욕심 바구니,9788953584051,6,"글·그림: GIMC,김향수",한솔교육,,,Bread
298,구름빵 : 엄마의 립스틱,9788953581180,6,GIMC|DPS,한솔수북,,,Bread
299,북풍을 찾아간 소년,9788952750136,6,백희나 그림·글,시공사,,,Courage
300,퐁퐁이와 툴툴이,9788952743190,6,조성자 글;사석원 그림,시공사,,,Sharing
301,노멀 피플 :샐리 루니 장편소설,9788950986339,6,지은이: 샐리 루니 ;옮긴이: 김희용,Arte(아르테),,,Fiction
302,타인의 시선을 의식해 힘든 나에게,9788950980726,6,글배우 지음,21세기북스(북이십일 21세기북스),,,Literary Collections
303,굿 라이프 =내 삶을 바꾸는 심리학의 지혜 /The good life,9788950975913,6,최인철 지음,21세기북스,,,Self-Help
304,습관 부자가 된 키라,9788950968137,6,"박현숙 (지은이), 원유미 (그림)",을파소,,,Juvenile Fiction
305,매력 부자가 된 키라,9788950964603,6,글: 박현숙 ;그림: 원유미,북이십일,,,Self-Help
306,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문",9788934972464,15,지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,,,Philosophy
307,(빈대 가족의) 슈퍼맨이 돌아왔다,9788960243262,13,"글: 김학연,그림: 류수형",재미북스,,,"Finance, Personal"
308,까칠한 재석이가 사라졌다,9788996147442,13,고정욱 지음,비전비엔피·애플북스,,,Fiction
309,잠중록 :처처칭한 장편소설,9788950979508,8,지은이: 처처칭한 ;옮긴이: 서미영,Arte(북이십일 아르테),,,Fiction
310,바꿔! - 2018 황금도깨비상 수상작,9788949121819,8,"박상기 (지은이), 오영은 (그림)",비룡소,,,Juvenile Fiction
311,엉뚱이 소피의 못 말리는 패션,9788949160245,8,수지 모르겐스턴 글.그림;최윤정 옮김,비룡소,,,Girls' clothing
312,어느 날 구두에게 생긴 일,9788949121598,8,황선미 글 ;신지수 그림,비룡소,,,Juvenile Nonfiction
313,건방진 도도군:강정연 장편동화,9788949121062,8,강정연 글;소윤경 그림,비룡소,,,Dogs
314,이모의 결혼식,9788949100487,8,선현경 글·그림,비룡소,,,Children's stories
315,멋진 뼈다귀,9788949110103,8,윌리엄 스타이그 글 그림;조은수 옮김,비룡소,,,Swine
316,고만녜 :백년 전 북간도 이야기,9788943308957,8,문영미 글 ;김진화 그림,보림출판사,,,Koreans
317,왕창 세일! 엄마 아빠 팔아요,9788936451295,8,이용포 동화 ;노인경 그림,창비,,,Education
318,검정 연필 선생님:김리리 동화집,9788936451134,8,김리리 [지음];한상언 그림,창비,,,Education
319,학교에 간 개돌이:김옥 동화집,9788936451011,8,김옥 지음;권문희 그림,창작과비평사,,,Buddhism
320,앵무새 돌려주기 대작전 :임지윤 장편동화,9788936442767,8,지은이: 임지윤 ;그린이: 조승연,창비,,,History
321,몽실 언니 :권정생 소년소설,9788936433895,8,지은이: 권정생 ;그린이: 이철수,창비,,,Education
322,타인의 해석 :당신이 모르는 사람을 만났을 때,9788934985747,8,저자: 말콤 글래드웰 ;역자: 유강은,김영사,,,Business & Economics
323,두근두근 내 인생 :김애란 장편소설,9788936433871,8,지은이: 김애란,창비,,,Literary Collections
324,조각들,9788934984603,8,지은이: 미나토 가나에 ;옮긴이: 심정명,김영사,,,Fiction
325,마음을 배달해 드립니다,9788928315482,8,박현숙 글 ;지우 그림,좋은책신사고 좋은책어린이,,,Fiction
326,내 엄마,9788928315550,8,정란희 글 ;박영 그림,좋은책신사고 좋은책어린이,,,Fiction
327,"나, 슈퍼맨?",9788928307036,8,최형미 글 ;주미 그림,좋은책신사고 좋은책어린이,,,Fiction
328,꺼벙이 억수와 축구왕,9788928307302,8,윤수천 글 ;원유미 그림,좋은책신사고 좋은책어린이,,,Literary Collections
329,꺼벙이 억수와 방울 소리,9788928302932,8,윤수천 글 ;원유미 그림,좋은책신사고 좋은책어린이,,,Literary Collections
330,쿠키런 어드벤처 1 : 런던 - 쿠키들의 신나는 세계여행,9788926395820,8,"송도수 (글), 서정은 (그림)",서울문화사,,,"Comic books, strips, etc"
331,살고 싶다는 농담 - 허지웅 에세이,9788901244600,8,허지웅 (지은이),웅진지식하우스,,,Literary Collections
332,"나, 화가가 되고 싶어! :화가 윤석남 이야기",9788901088082,8,윤여림 글 ;정현지 그림,웅진씽크빅,,,Korean language materials
333,도서관에 간 사자,9788901060316,8,글: 미셸 누드슨;옮김: 홍연미,웅진씽크빅,,,Libraries
334,타오르는 마음 :이두온 장편소설,9791190492836,9,지은이: 이두온,은행나무,,,Fiction
335,"공부하는 뇌 - 기억력, 집중력, 학습 속도를 끌어올리는 공부머리 최적화 기술",9791190467667,9,"다니엘 G. 에이멘 (지은이), 김성훈 (옮긴이)",반니,,,Self-Help
336,엄마의 20년 :엄마의 세계가 클수록 아이의 세상이 커진다,9791190382076,9,오소희 지음,수오서재,,,Self-Help
337,"그 녀석, 걱정",9791189489007,9,안단테,우주나무,,,Fiction
338,우리가 인생이라 부르는 것들 :자기 삶의 언어를 찾는 열네 번의 시 강의,9791189995539,9,정재찬 지음,인플루엔셜,,,Literary Criticism
339,이상한 수학책 :그림으로 이해하는 일상 속 수학 개념들,9791188850808,9,벤 올린 지음 ;김성훈 옮김,북라이프,,,Science
340,위니를 찾아서,9791186621097,9,린지 매틱 글 ;정회성 옮김,미디어창비,,,Art
341,콩가루 수사단 :주영하 장편소설,9791165093297,9,지은이: 주영하,스윙테일,,,Literary Collections
342,우주에서 온 초대장 (양장),9791170280552,9,이은지,한솔수북,,,Literary Collections
343,코리안 티처 - 제25회 한겨레문학상 수상작,9791160404005,9,서수진 (지은이),한겨레출판,,,Literary Collections
344,증언들,9791158886134,9,지은이: 마거릿 애트우드 ;옮긴이: 김선형,황금가지,,,Fiction
345,침이 고인다:김애란 소설집,9788932018041,12,김애란,문학과지성사,,,Short stories
